,Year,CountryCode,CountryName,TotalRainfall,StationCount,AverageRainfall
3395,1956,SZ,Switzerland,10257.8,8,1282.225
3396,1956,TX,Turkmenistan,4959.3,29,171.0103448275862
3397,1922,EI,Ireland,2269.7999999999993,3,756.5999999999998
3398,1921,WZ,Swaziland,4596.0999999999985,5,919.2199999999997
3399,1914,RS,Russia,50161.4,116,432.42586206896556
3400,1951,AU,Austria,6727.6,7,961.0857142857143
3401,1934,GM,Germany,123186.20000000003,197,625.3106598984773
3402,1911,GM,Germany,48963.000000000015,95,515.4000000000002
3403,1946,SW,Sweden,336366.70000000007,541,621.7499075785583
3404,1945,RS,Russia,279057.6,693,402.6805194805194
3405,2011,AS,Australia,4166232.1,5385,773.6735561745589
3406,2011,LG,Latvia,5814.800000000004,14,415.34285714285744
3407,2018,HR,Croatia,15416.099999999999,14,1101.1499999999999
3408,2018,CO,Colombia,36626.4,26,1408.7076923076925
3409,2018,ID,Indonesia,8401.400000000001,85,98.84000000000002
3410,2015,MA,Madagascar,19032.999999999996,20,951.6499999999999
3411,2009,CS,Costa Rica,4067.3999999999996,3,1355.8
3412,1991,AY,Antarctica,3069.5999999999995,22,139.5272727272727
3413,1987,FR,France,66307.70000000001,93,712.9860215053765
3414,1998,FP,French Polynesia,14227.399999999994,8,1778.4249999999993
3415,1978,KG,Kyrgyzstan,26030.499999999993,69,377.2536231884057
3416,1978,MY,Malaysia,16427.100000000002,12,1368.9250000000002
3417,1978,SW,Sweden,505524.39999999997,892,566.7313901345291
3418,1978,SY,Syria,1381.0,3,460.3333333333333
3419,1977,KS,"Korea, South",3104.3,11,282.20909090909095
3420,1977,RS,Russia,552744.0999999999,1095,504.7891324200912
3421,1973,SW,Sweden,508699.4999999999,895,568.3793296089384
3422,1970,BC,Botswana,5657.2,19,297.7473684210526
3423,1970,FI,Finland,341149.40000000014,622,548.4717041800645
3424,1970,PS,Palau,8101.899999999999,3,2700.6333333333328
3425,1964,MX,Mexico,1909875.3999999997,2217,861.4683806946323
3426,1996,AU,Austria,11296.499999999998,10,1129.6499999999999
3427,1958,BN,Benin,4609.599999999999,5,921.9199999999998
3428,2008,ID,Indonesia,7229.900000000001,75,96.39866666666667
3429,1993,ML,Mali,6861.0999999999985,17,403.59411764705874
3430,1984,SP,Spain,59272.50000000001,103,575.4611650485438
3431,2015,BO,Belarus,10124.500000000002,32,316.39062500000006
3432,2006,PA,Paraguay,12076.5,20,603.825
3433,1991,AU,Austria,9884.2,10,988.4200000000001
3434,1987,IS,Israel,2562.5,7,366.07142857142856
3435,1998,GQ,Guam [United States],9546.599999999995,8,1193.3249999999994
3436,1998,BL,Bolivia,14238.0,31,459.2903225806452
3437,1978,CD,Chad,7697.900000000002,13,592.146153846154
3438,1963,CY,Cyprus,2088.2000000000003,4,522.0500000000001
3439,1963,TU,Turkey,13377.6,29,461.29655172413794
3440,1964,KR,Kiribati,1041.8000000000004,2,520.9000000000002
3441,1953,CA,Canada,1033170.5999999996,1361,759.1260837619395
3442,1953,UP,Ukraine,35227.60000000001,85,414.44235294117664
3443,1949,NO,Norway,147927.69999999998,111,1332.6819819819818
3444,1932,UZ,Uzbekistan,637.3000000000002,3,212.4333333333334
3445,1931,SF,South Africa,549866.3,997,551.5208625877633
3446,2024,CA,Canada,494709.2000000001,1605,308.23003115264805
3447,2024,NO,Norway,136847.80000000005,242,565.4867768595043
3448,2024,RQ,Puerto Rico [United States],73534.49999999997,91,808.0714285714282
3449,2022,EN,Estonia,13496.300000000003,26,519.0884615384616
3450,2022,NL,Netherlands,269767.4,342,788.793567251462
3451,2022,TX,Turkmenistan,1607.6000000000001,19,84.61052631578949
3452,2002,CA,Canada,1287830.7,2068,622.7421179883945
3453,2002,CH,China,158732.9,211,752.288625592417
3454,2002,IT,Italy,29359.700000000008,51,575.6803921568629
3455,2020,JA,Japan,252070.89999999994,143,1762.733566433566
3456,2020,MA,Madagascar,15834.099999999997,14,1131.0071428571425
3457,2020,RP,Philippines,32311.599999999988,19,1700.6105263157888
3458,2020,UY,Uruguay,8663.299999999997,13,666.4076923076921
3459,1992,EZ,Czech Republic,4583.700000000001,12,381.9750000000001
3460,1997,AS,Australia,3908907.1,6656,587.2757061298078
3461,1997,EZ,Czech Republic,4402.000000000001,11,400.18181818181824
3462,1997,MX,Mexico,2253939.3999999994,2900,777.2204827586205
3463,1997,UP,Ukraine,26467.600000000002,106,249.69433962264154
3464,1994,EI,Ireland,13195.1,12,1099.5916666666667
3465,1994,KZ,Kazakhstan,22727.1,94,241.77765957446806
3466,1994,MX,Mexico,1971398.6999999997,2833,695.869643487469
3467,1985,GQ,Guam [United States],19658.200000000008,9,2184.2444444444454
3468,1985,US,United States,7021252.4,8630,813.586604866744
3469,1983,EN,Estonia,28380.100000000006,44,645.0022727272728
3470,1983,TU,Turkey,15468.200000000003,29,533.3862068965518
3471,1983,IV,Cote D'Ivoire,17243.1,14,1231.6499999999999
3472,1976,AJ,Azerbaijan,20632.399999999998,52,396.776923076923
3473,1976,IN,India,115286.90000000002,114,1011.2885964912283
3474,1976,TI,Tajikistan,26377.5,57,462.7631578947368
3475,1976,TU,Turkey,13184.1,24,549.3375
3476,1976,UK,United Kingdom,85760.4,106,809.0603773584905
3477,1976,AR,Argentina,15648.0,72,217.33333333333334
3478,1974,CA,Canada,2128290.9,2789,763.1017927572607
3479,1974,AO,Angola,502.3,6,83.71666666666667
3480,1967,US,United States,7577410.300000001,9279,816.6192800948379
3481,1966,BO,Belarus,33111.0,49,675.734693877551
3482,1966,BR,Brazil,3749599.3000000007,3428,1093.8154317386234
3483,1966,SF,South Africa,508602.99999999994,1116,455.7374551971326
3484,1940,TX,Turkmenistan,3982.2,26,153.16153846153844
3485,1924,BR,Brazil,521034.49999999994,372,1400.6303763440858
3486,1924,MO,Morocco,701.1000000000001,2,350.55000000000007
3487,1955,EI,Ireland,5350.700000000002,6,891.7833333333336
3488,1952,IS,Israel,1993.4999999999998,6,332.24999999999994
3489,1952,KS,"Korea, South",20914.499999999996,21,995.9285714285712
3490,1902,CA,Canada,197189.39999999997,266,741.3135338345863
3491,1948,EG,Egypt,426.0,8,53.25
3492,1897,AS,Australia,1234302.7999999996,2769,445.7576020223906
3493,1895,CA,Canada,156398.9,239,654.3887029288703
3494,1894,SW,Sweden,28524.100000000006,53,538.190566037736
3495,1891,SW,Sweden,26241.200000000004,52,504.6384615384616
3496,1944,SP,Spain,17625.0,36,489.5833333333333
3497,1944,UP,Ukraine,18481.4,62,298.0870967741936
3498,1887,SW,Sweden,22107.100000000006,51,433.472549019608
3499,1884,RS,Russia,14871.200000000003,34,437.38823529411775
3500,1882,CA,Canada,83152.29999999999,126,659.9388888888888
3501,1870,US,United States,18895.199999999997,26,726.7384615384615
3502,2010,RO,Romania,18061.499999999996,23,785.282608695652
3503,2010,UZ,Uzbekistan,1797.4,11,163.4
3504,2007,SI,Slovenia,23053.699999999997,19,1213.3526315789472
3505,2003,GG,Georgia,2584.2000000000007,6,430.7000000000001
3506,2013,EI,Ireland,11188.899999999998,11,1017.1727272727271
3507,2016,CD,Chad,2827.8999999999996,6,471.3166666666666
3508,2016,JU,Juan De Nova Island [France],48.599999999999994,1,48.599999999999994
3509,1999,UP,Ukraine,22627.100000000013,42,538.7404761904766
3510,1986,PL,Poland,1586.6999999999998,10,158.67
3511,1986,FS,French Southern and Antarctic Lands [France],2787.5,3,929.1666666666666
3512,1981,PK,Pakistan,5197.9,23,225.99565217391302
3513,1941,KG,Kyrgyzstan,11265.400000000001,28,402.33571428571435
3514,1969,MR,Mauritania,2539.9,11,230.9
3515,1965,GR,Greece,5008.200000000001,8,626.0250000000001
3516,1938,UG,Uganda,5211.199999999994,5,1042.2399999999989
3517,1937,TX,Turkmenistan,3129.6999999999994,25,125.18799999999997
3518,1935,RI,Serbia,0.0,1,0.0
3519,1926,EN,Estonia,7273.4000000000015,14,519.5285714285716
3520,2012,EI,Ireland,9946.699999999997,9,1105.1888888888886
3521,2018,ES,El Salvador,1379.0999999999995,2,689.5499999999997
3522,2015,AR,Argentina,51756.599999999984,63,821.5333333333331
3523,2015,CI,Chile,9958.399999999996,17,585.7882352941174
3524,2015,TI,Tajikistan,4830.500000000001,17,284.14705882352945
3525,1991,NG,Niger,5873.499999999999,13,451.80769230769226
3526,2000,BG,Bangladesh,7463.899999999997,10,746.3899999999996
3527,1987,EI,Ireland,9999.300000000003,11,909.027272727273
3528,1987,EN,Estonia,29066.700000000004,44,660.6068181818183
3529,1987,MR,Mauritania,842.2,13,64.78461538461539
3530,1998,CO,Colombia,19307.5,23,839.4565217391304
3531,1978,PO,Portugal,24449.800000000003,20,1222.4900000000002
3532,1977,NH,Vanuatu,443.99999999999994,5,88.79999999999998
3533,1973,CI,Chile,24901.99999999999,19,1310.6315789473679
3534,1970,IT,Italy,11971.600000000002,30,399.0533333333334
3535,1920,EN,Estonia,3983.2,10,398.32
3536,1953,GQ,Guam [United States],8511.800000000008,3,2837.2666666666696
3537,2006,SI,Slovenia,21556.0,19,1134.5263157894738
3538,1949,UP,Ukraine,36121.600000000006,83,435.20000000000005
3539,2022,UK,United Kingdom,72272.59999999999,97,745.0783505154639
3540,1932,MI,Malawi,1838.9000000000005,3,612.9666666666668
3541,1931,CY,Cyprus,1934.3000000000002,4,483.57500000000005
3542,2024,SV,Svalbard [Norway],331.19999999999993,2,165.59999999999997
3543,2024,EI,Ireland,4211.000000000001,11,382.8181818181819
3544,2021,FJ,Fiji,57924.29999999999,23,2518.447826086956
3545,1992,SY,Syria,1659.0,7,237.0
3546,1997,DA,Denmark,6477.299999999999,11,588.8454545454545
3547,1994,VM,Vietnam,25262.9,14,1804.4928571428572
3548,1985,AG,Algeria,8686.4,46,188.83478260869563
3549,1903,CY,Cyprus,798.1000000000001,2,399.05000000000007
3550,2000,TS,Tunisia,938.9000000000001,5,187.78000000000003
3551,1987,ZA,Zambia,15086.4,19,794.021052631579
3552,1964,ZA,Zambia,15471.399999999994,18,859.5222222222219
3553,2022,IV,Cote D'Ivoire,11677.000000000002,14,834.0714285714287
3554,2001,MA,Madagascar,19892.699999999993,24,828.8624999999997
3555,2001,RO,Romania,14449.600000000004,26,555.7538461538463
3556,1995,NN,Sint Maarten,1196.2999999999984,1,1196.2999999999984
3557,1966,VM,Vietnam,38494.7,21,1833.0809523809523
3558,1979,MK,Macedonia,1926.9,3,642.3000000000001
3559,1979,SA,Saudi Arabia,31684.5,10,3168.45
3560,1924,UK,United Kingdom,13028.9,17,766.4058823529411
3561,1955,EN,Estonia,14174.200000000004,32,442.94375000000014
3562,1916,UP,Ukraine,5808.7,14,414.90714285714284
3563,1933,MI,Malawi,2506.0,3,835.3333333333334
3564,1911,BO,Belarus,2408.3000000000006,5,481.66000000000014
3565,1945,PM,Panama,3069.7,1,3069.7
3566,2010,KE,Kenya,4477.000000000001,10,447.7000000000001
3567,2010,CS,Costa Rica,5720.899999999998,3,1906.966666666666
3568,2007,GL,Greenland [Denmark],11592.499999999998,14,828.0357142857141
3569,2013,MU,Oman,3067.7,26,117.98846153846154
3570,2016,CV,Cape Verde,127.79999999999998,3,42.599999999999994
3571,1990,MB,Martinique [France],207.40000000000006,1,207.40000000000006
3572,1996,MK,Macedonia,376.79999999999995,3,125.59999999999998
3573,1982,ET,Ethiopia,13929.400000000001,14,994.9571428571429
3574,1942,CY,Cyprus,2615.9000000000005,4,653.9750000000001
3575,1969,GQ,Guam [United States],12885.899999999998,4,3221.4749999999995
3576,1938,BO,Belarus,2536.6000000000004,5,507.32000000000005
3577,1905,HU,Hungary,3228.1000000000004,5,645.6200000000001
3578,1929,BC,Botswana,6688.9000000000015,13,514.5307692307694
3579,1927,TS,Tunisia,1938.4,7,276.9142857142857
3580,1947,UY,Uruguay,2203.6999999999994,3,734.5666666666665
3581,2008,PS,Palau,8743.200000000006,2,4371.600000000003
3582,2018,PL,Poland,5054.0,10,505.4
3583,2018,SZ,Switzerland,11286.3,9,1254.0333333333333
3584,2018,MR,Mauritania,0.0,1,0.0
3585,2009,DA,Denmark,6860.699999999998,10,686.0699999999998
3586,2009,NZ,New Zealand,10890.199999999993,12,907.5166666666661
3587,2009,MA,Madagascar,9619.800000000001,13,739.9846153846155
3588,2006,SG,Senegal,6135.8,12,511.31666666666666
3589,2017,MA,Madagascar,17899.5,16,1118.71875
3590,2017,NH,Vanuatu,8876.799999999997,6,1479.4666666666662
3591,1991,BX,Brunei,1230.6999999999998,1,1230.6999999999998
3592,1991,BP,Solomon Islands,3620.2,3,1206.7333333333333
3593,2001,RM,Marshall Islands,14784.999999999998,8,1848.1249999999998
3594,1978,BY,Burundi,1858.4,2,929.2
3595,1993,LU,Luxembourg,10443.400000000001,11,949.4000000000001
3596,2020,JO,Jordan,166.29999999999998,4,41.574999999999996
3597,1973,AG,Algeria,1208.3999999999992,7,172.62857142857132
3598,1973,UY,Uruguay,52860.7,47,1124.695744680851
3599,1994,CD,Chad,4560.5,6,760.0833333333334
3600,1980,NH,Vanuatu,392.6,5,78.52000000000001
3601,1971,TZ,Tanzania,8896.199999999999,11,808.7454545454544
3602,1983,UG,Uganda,6866.6,6,1144.4333333333334
3603,2023,UV,Burkina Faso,5116.5,8,639.5625
3604,1984,MG,Mongolia,5532.899999999999,40,138.32249999999996
3605,1964,BD,Bermuda [United Kingdom],2607.999999999998,2,1303.999999999999
3606,1920,HR,Croatia,2440.3,3,813.4333333333334
3607,1975,LU,Luxembourg,7060.099999999999,11,641.8272727272727
3608,1916,EI,Ireland,2859.7000000000007,3,953.2333333333336
3609,1951,AM,Armenia,19641.8,33,595.2060606060605
3610,1951,IT,Italy,10106.6,11,918.7818181818183
3611,1910,BO,Belarus,3202.0,5,640.4
3612,1955,KE,Kenya,387.2000000000003,1,387.2000000000003
3613,1952,ZI,Zimbabwe,6251.999999999996,7,893.1428571428567
3614,1889,IT,Italy,6891.4,7,984.4857142857143
3615,1870,SW,Sweden,10829.8,23,470.86086956521734
3616,2003,GQ,Guam [United States],7869.6,6,1311.6000000000001
3617,2003,VM,Vietnam,21863.399999999994,15,1457.5599999999997
3618,2013,GR,Greece,3388.7999999999997,8,423.59999999999997
3619,2016,NZ,New Zealand,11225.299999999992,12,935.441666666666
3620,2016,GG,Georgia,1801.4999999999995,6,300.24999999999994
3621,1999,SH,Saint Helena [United Kingdom],2700.0,2,1350.0
3622,1988,AL,Albania,2415.2,2,1207.6
3623,1986,LU,Luxembourg,10676.1,11,970.5545454545455
3624,1959,SU,Sudan,4539.6,14,324.25714285714287
3625,1938,HR,Croatia,3069.0,4,767.25
3626,1903,SZ,Switzerland,8926.0,7,1275.142857142857
3627,1991,GI,Gibraltar [United Kingdom],720.8000000000001,1,720.8000000000001
3628,1978,CJ,Cayman Islands [United Kingdom],1761.3999999999994,1,1761.3999999999994
3629,2022,PL,Poland,5929.2,10,592.92
3630,2022,KZ,Kazakhstan,1880.8999999999999,17,110.64117647058822
3631,2020,CO,Colombia,22983.300000000003,26,883.9730769230771
3632,2020,BP,Solomon Islands,6168.1,3,2056.0333333333333
3633,2023,BR,Brazil,19319.999999999996,17,1136.470588235294
3634,1973,EG,Egypt,30.300000000000004,5,6.0600000000000005
3635,1960,NG,Niger,3677.1000000000004,10,367.71000000000004
3636,1976,IO,British Indian Ocean Territory [United Kingdom],2251.599999999999,1,2251.599999999999
3637,1976,NF,Norfolk Island [Australia],0.0,1,0.0
3638,1911,BK,Bosnia and Herzegovina,812.9999999999999,1,812.9999999999999
3639,1910,UP,Ukraine,6226.5,13,478.96153846153845
3640,1955,MR,Mauritania,2364.4,11,214.94545454545457
3641,1892,FR,France,3652.7,5,730.54
3642,1877,GM,Germany,7509.700000000002,10,750.9700000000001
3643,2003,TI,Tajikistan,9.1,2,4.55
3644,1999,RO,Romania,18699.100000000002,30,623.3033333333334
3645,1999,UC,Curacao,1076.3999999999996,1,1076.3999999999996
3646,1999,BP,Solomon Islands,713.8000000000001,3,237.93333333333337
3647,1990,IR,Iran,3226.5,31,104.08064516129032
3648,1959,EI,Ireland,5764.0,6,960.6666666666666
3649,1958,KE,Kenya,2541.2,5,508.23999999999995
3650,2006,CG,Congo (Kinshasa),154.79999999999998,3,51.599999999999994
3651,2001,SZ,Switzerland,12764.7,8,1595.5875
3652,1993,CY,Cyprus,1851.5000000000002,8,231.43750000000003
3653,1975,GR,Greece,5030.7,10,503.07
3654,1976,LI,Liberia,10.9,1,10.9
3655,1971,ET,Ethiopia,15335.600000000002,15,1022.3733333333334
3656,2023,SG,Senegal,7955.899999999997,12,662.9916666666664
3657,1994,EZ,Czech Republic,6397.200000000001,11,581.5636363636364
3658,1989,CD,Chad,1259.8000000000002,6,209.9666666666667
3659,1984,CM,Cameroon,2708.2999999999993,4,677.0749999999998
3660,1971,RI,Serbia,1575.300000000001,3,525.1000000000004
3661,1962,UY,Uruguay,2333.2,3,777.7333333333332
3662,1962,BU,Bulgaria,575.1000000000001,2,287.55000000000007
3663,1955,ZI,Zimbabwe,5938.199999999997,7,848.3142857142853
3664,1968,BE,Belgium,776.6,1,776.6
3665,1956,IS,Israel,1670.1999999999998,5,334.03999999999996
3666,1956,JN,Jan Mayen [Norway],761.7999999999997,1,761.7999999999997
3667,1922,PK,Pakistan,3367.9999999999995,6,561.3333333333333
3668,1977,GH,Ghana,1279.1,14,91.36428571428571
3669,1963,EZ,Czech Republic,1978.9000000000008,5,395.78000000000014
3670,1878,HR,Croatia,4184.199999999999,3,1394.733333333333
3671,1860,US,United States,3987.000000000001,8,498.3750000000001
3672,1845,US,United States,2307.6000000000004,2,1153.8000000000002
3673,2013,SY,Syria,254.59999999999997,5,50.919999999999995
3674,1937,RI,Serbia,984.4000000000004,1,984.4000000000004
3675,1954,LG,Latvia,5202.900000000001,9,578.1
3676,1954,IR,Iran,9.9,1,9.9
3677,2023,KG,Kyrgyzstan,649.4000000000002,6,108.23333333333336
3678,2023,EC,Ecuador,8332.700000000004,9,925.8555555555561
3679,2006,UV,Burkina Faso,3826.7000000000007,9,425.188888888889
3680,2018,KE,Kenya,5563.299999999998,9,618.1444444444443
3681,1987,TV,Tuvalu,6715.100000000002,2,3357.550000000001
3682,1983,NG,Niger,3774.2000000000003,13,290.32307692307694
3683,2019,TZ,Tanzania,9116.099999999999,7,1302.2999999999997
3684,2001,SV,Svalbard [Norway],678.8000000000002,2,339.4000000000001
3685,2001,KE,Kenya,5204.999999999998,10,520.4999999999998
3686,1978,FM,Federated States of Micronesia,17354.900000000005,7,2479.271428571429
3687,1977,MG,Mongolia,1499.0,9,166.55555555555554
3688,2022,CQ,Northern Mariana Islands [United States],8835.599999999999,4,2208.8999999999996
3689,1968,SG,Senegal,850.8,3,283.59999999999997
3690,1920,AM,Armenia,441.29999999999995,3,147.1
3691,1919,EI,Ireland,2114.6000000000004,3,704.8666666666668
3692,1900,AG,Algeria,7241.9,11,658.3545454545455
3693,1933,LT,Lesotho,2250.8999999999996,3,750.2999999999998
3694,1946,TO,Togo,2652.3,3,884.1
3695,1944,WA,Namibia,1421.6,3,473.8666666666666
3696,2007,CQ,Northern Mariana Islands [United States],8177.199999999994,4,2044.2999999999986
3697,1982,LO,Slovakia,2908.4,6,484.73333333333335
3698,1981,EI,Ireland,9632.999999999996,9,1070.333333333333
3699,1961,BG,Bangladesh,1150.2999999999997,1,1150.2999999999997
3700,1935,KG,Kyrgyzstan,2096.8,5,419.36
3701,2023,MV,Maldives,201.7000000000001,1,201.7000000000001
3702,1978,AO,Angola,48.6,3,16.2
3703,1963,RP,Philippines,28330.90000000001,13,2179.3000000000006
3704,2020,BH,Belize,1786.3999999999987,1,1786.3999999999987
3705,1977,MK,Macedonia,842.5999999999999,3,280.8666666666666
3706,2006,SV,Svalbard [Norway],704.4,2,352.2
3707,1932,AM,Armenia,1134.3,4,283.575
3708,1960,JQ,Johnston Atoll [United States],705.4999999999999,1,705.4999999999999
3709,1997,CD,Chad,1336.7000000000003,3,445.5666666666668
3710,1985,IV,Cote D'Ivoire,14538.799999999997,14,1038.485714285714
3711,1914,FR,France,8568.400000000001,9,952.0444444444446
3712,1913,AJ,Azerbaijan,1196.9,3,398.9666666666667
3713,1976,PU,Guinea-Bissau,75.80000000000001,1,75.80000000000001
3714,1933,GL,Greenland [Denmark],1114.7,2,557.35
3715,1933,SZ,Switzerland,7226.800000000003,6,1204.4666666666672
3716,1912,CY,Cyprus,773.1000000000001,2,386.55000000000007
3717,1967,WQ,Wake Island [United States],1586.5999999999976,1,1586.5999999999976
3718,1897,GL,Greenland [Denmark],457.5000000000001,2,228.75000000000006
3719,1999,CQ,Northern Mariana Islands [United States],7758.699999999995,4,1939.6749999999988
3720,1982,MP,Mauritius,10514.699999999999,5,2102.9399999999996
3721,1981,SY,Syria,1730.0,3,576.6666666666666
3722,1942,SI,Slovenia,873.3000000000005,1,873.3000000000005
3723,1938,TS,Tunisia,922.1,4,230.525
3724,2018,JM,Jamaica,1176.6,2,588.3
3725,2018,SU,Sudan,40.9,5,8.18
3726,2015,BA,Bahrain,46.0,1,46.0
3727,1920,FI,Finland,526.6,1,526.6
3728,1983,FM,Federated States of Micronesia,15248.200000000004,5,3049.640000000001
3729,1966,GQ,Guam [United States],7374.999999999995,5,1474.999999999999
3730,2000,NH,Vanuatu,12752.400000000001,6,2125.4
3731,1970,BN,Benin,5141.700000000001,5,1028.3400000000001
3732,1932,LG,Latvia,1527.6000000000008,3,509.2000000000003
3733,1902,FR,France,7584.599999999999,9,842.7333333333332
3734,1948,TO,Togo,4655.900000000001,4,1163.9750000000001
3735,1895,EZ,Czech Republic,502.8,1,502.8
3736,1891,AM,Armenia,1017.6,2,508.8
3737,1891,EN,Estonia,2319.1999999999994,5,463.83999999999986
3738,1869,GM,Germany,2778.0,6,463.0
3739,2019,NS,Suriname,1991.5999999999985,1,1991.5999999999985
3740,1971,CT,Central African Republic,16760.8,13,1289.2923076923075
